"","new_line","line","month","day","protest","march.demonstration","strike","occupation","blockade","hunger.strike","location","number","police","violence","damage","organization","text"
"49",220,338,0,0,1,1,0,0,0,0,"Bogot�, Distrito Capital","",0,0,0,"","Estudiantes, profesores y directivas del Colegio Distrital “Francisco de Miranda”, ubicado en Kennedy, localidad de Bogotá, realizan una marcha por la vida como forma de protestar contra el asesinato de un estudiante de décimo grado y reclamar seguridad y protección para sus vidas. Los manifestantes se desplazan desde el colegio hasta el sitio donde ocurrió el asesinato, donde pusieron una cruz de madera. La rectora pide a las autoridades vigilancia para el entorno del colegio."
"70",222,343,0,0,1,0,0,0,1,0,"Bogot�, Distrito Capital","",0,0,0,"Asociaci�n Colombiana de Camioneros (ACC)","Unos 300 vehículos se movilizan en caravana entre el municipio de Duitama, Boyacá, y Bogotá. Los transportadores de carga protestan contra el gobierno nacional por las alzas indiscriminadas de los combustibles y por el incumplimiento de los compromisos adquiridos entre el Ministerio del Transporte y este gremio. “Ocupamos un solo carril a lo largo de unos cuatro kilómetros y agradecemos las manifestaciones de solidaridad y de apoyo de absolutamente todo aquel que se agolpó a los lados de las vías en las ciudades y de los mismos conductores con los que nos cruzábamos”, manifiesta el secretario general de la Asociación Colombiana de Camioneros (ACC)."
"61",228,347,0,0,1,1,0,0,0,0,"Garz�n, Huila","",0,0,0,"","Los funcionarios de los hogares infantiles marchan en el municipio de Garzón, Huila, y luego realizan un plantón frente a las instalaciones del ICBF. La jornada de protesta, que se cumple en los municipios huilenses de Gigante, Suaza y Agrado, busca dar a conocer la inconformidad con la estrategia del gobierno nacional “De Cero a Siempre”, que pretende entregar a operadores particulares el manejo de los hogares infantiles. Los manifestantes aseguran que la medida es un desacierto por los efectos sociales que causa para la población infantil, los padres de familia y todo el personal que allí labora."
"8",230,349,0,0,1,1,0,0,0,0,"Matanza, Santander","100~",0,0,0,"","Cerca de cien personas bloquean la vía entre los municipios de Matanza y Suratá, en el departamento de Santander. Los manifestantes protestan contra las compañías mineras de la zona por el mal estado de la carretera y denuncian que dicho deterioro es provocado por el tránsito de los vehículos pesados pertenecientes a dichas compañías."
"65",232,351,0,0,1,0,0,1,0,0,"","",0,0,0,"Instituto de Tr�nsito de Pereira","Miembros del Sindicato del Instituto de Tránsito de Pereira realizan un plantón en las instalaciones de la entidad. Con pancartas, los manifestantes protestan para exigir el cumplimiento de sus derechos laborales, ya que temen ser retirados de sus lugares de trabajo. Piden una dotación adecuada y denuncian la persecución contra los líderes sindicales."
"54",238,355,0,0,1,1,0,0,0,0,"Manizales, Caldas","",0,0,0,"Caja de Previsi�n de Comunicaciones (CAPRECOM)","Hacia las diez de la mañana, trabajadores de la CAPRECOM marchan en Manizales, Caldas. Los manifestantes protestan por la falta de medicamentos y red para contratar los servicios que requiere la población aﬁliada. Un representante del SINTRACAPRECOM asegura que el cese de actividades iniciado el 16 de mayo continúa."
"13",244,359,0,0,1,1,0,0,0,0,"Aguachica, Cesar","10",0,0,0,"","Desplazados que habitan en el barrio Oasis del municipio de Aguachica, César, realizan una protesta: diez hombres se entierran hasta el cuello como forma de manifestarse en contra de la orden de desalojo por parte de las autoridades locales. Alrededor de 200 familias piden que se legalicen los predios donde construyeron sus hogares. La alcaldía solicita ayuda al gobierno nacional para buscar una solución."
"30",246,366,0,0,1,1,0,0,0,0,"Neiva, Huila","",0,0,0,"","En la Comuna Ocho de Neiva, Huila, desde las 8am habitantes realizan una marcha por la vida y la dignidad contra la violencia e inseguridad que inunda la capital huilense. Con camisetas blancas y pancartas pidiendo respeto por la vida y la dignidad humana, autoridades municipales, representantes de los gremios y la comunidad en general, protestan por las calles de la Comuna 8."
"67",253,370,0,0,1,0,1,0,0,0,"","",0,0,0,"Federaci�n Colombiana de Educadores (FECODE), Central Unitaria de Trabajadores (CUT), Asociaci�n de Educadores del Atl�ntico (ADEA), Asociaci�n de Educadores Distritales de Barranquilla (ADEBA), Sindicato de Educadores de Santander (SES), Asociaci�n Nacional de Empleados de la Rama Judicial (ASONAL Judicial), Sindicato de Empleados de la Direcci�n de Impuestos y Aduanas Nacionales (SINEDIAN), Sindicato Nacional de Servidores P�blicos del Estado Colombiano (SINTRAESTATALES), Asociaci�n de Maestros de C�rdoba (ADEMACOR), Mesa Nacional Estudiantil (MANE), Sindicato del Magisterio de Nari�o (SIMANA), Asociaci�n de Educadores de Sucre (ADES), Sindicato Nacional de la Salud y Seguridad Social (SINDESS), Sindicato Nacional de la Salud y Seguridad Social (SINDESS)","Se realiza un paro nacional estatal de 24 horas convocado por la Federación Colombiana de Educadores (FECODE) y la CUT para reclamar por el incumplimiento del gobierno nacional frente a acuerdos establecidos en asuntos laborales y económicos. La CTC y la CGT se suman a la jornada nacional de protesta. En Bogotá, cerca de 6 mil personas marchan y se concentran en la Plaza de Bolívar. En Armenia, Quindío, sindicalistas, docentes y estudiantes se unen a la marcha. En Barranquilla, Atlántico, marchan alrededor de miles de docentes afiliados a la Asociación de Educadores del Atlántico (ADEA) y a la Asociación de Educadores Distritales de Barranquilla (ADEBA). En Barrancabermeja, Santander, alrededor de mil 500 docentes liderados por el Sindicato de Educadores de Santander (SES), representantes de la Asociación Nacional de Empleados de la Rama Judicial (ASONAL Judicial), del Sindicato de Empleados de la Dirección de Impuestos y Aduanas Nacionales (SINEDIAN) y del Sindicato Nacional de Servidores Públicos del Estado Colombiano (SINTRAESTATALES) realizan la marcha. En Cali, Valle del Cauca, al menos 7 mil trabajadores del sector público y privado marchan por las vías del norte y centro de Cali. En Cartagena, Bolívar, marchan más de 2 mil personas. Trabajadores de la salud y de la educación realizan otra marcha en Florencia, Caquetá. Alrededor de mil personas marchan por la avenida Santander en Manizales, Caldas. En Montería, Córdoba, la Asociación de Maestros de Córdoba (ADEMACOR) lidera un plantón frente a la gobernación, donde participan más de dos mil manifestantes. Por otra parte, empleados de la rama judicial realizan un plantón en la entrada del Palacio de Justicia. Con pancartas, los maestros de Huila marchan por las calles de Neiva acompañados de trabajadores de la rama judicial, del SENA y de la Mesa Nacional Estudiantil (MANE). Docentes del Sindicato del Magisterio de Nariño (SIMANA) marchan en Pasto, Nariño. Con pancartas, alrededor de 500 personas, entre educadores, marchan en las principales calles de Pereira, Risaralda. Más de 3 mil trabajadores sindicalizados y estudiantes marchan en Sincelejo, Sucre, en protesta que lideran la Asociación de Educadores de Sucre (ADES) y el Sindicato Nacional de la Salud y Seguridad Social (SINDESS). Alrededor de 3 mil personas marchan en Ibagué, Tolima, en protesta que protagonizan el Sindicato de Maestros de Tolima (SIMATOL) y los trabajadores de la salud. Por su parte, el Ministerio de Educación Nacional (MEN) informa que a la fecha se ha cumplido el 70% de los 22 acuerdos, por lo cual considera injusta la movilización nacional."
"37",255,372,0,0,1,1,0,0,0,0,"Neiva, Huila","100+",0,0,0,"","En Neiva, Huila, más de cien campesinos provenientes de veinte veredas del municipio de Baraya realizan un plantón frente a la sede regional del Instituto Nacional de Vías (INVIAS) como forma de protestar para pedir la realización de un estudio técnico que dé solución al problema vial. Los manifestantes aseguran que tienen pérdidas en los cultivos porque no hay vías para sacar los productos al mercado y que corren riesgo de perder sus propiedades por el no cumplimiento de obligaciones con el Banco Agrario, entidad que les ha prestado para sus siembras. Además, sostienen que van a permanecer en el lugar hasta que les den una solución. Autoridades locales acompañan la manifestación."
"16",257,379,0,0,1,0,0,0,1,0,"Barrancabermeja, Santander","200~",0,0,0,"Estudiantes del Universidad de la Paz","En Barrancabermeja, Santander, alrededor de 200 estudiantes de la Universidad de la Paz bloquean la vía que comunica a este municipio con Bucaramanga. Los manifestantes piden a las autoridades municipales y departamentales, y a la Empresa Colombiana de Petróleos (ECOPETROL), atención económica a la institución universitaria, que atraviesa una difícil situación financiera. Aunque desde hace varios días se organizan mítines y asambleas estudiantiles cada mañana en la sede universitaria, la concentración hecha por los estudiantes llamó aún más la atención."
"11",259,381,0,0,1,1,0,0,0,0,"Villavicencio, Meta","10+",0,0,0,"Entidad Promotora de Salud Organismo Cooperativo (SaludCoop)","Decenas de madres gestantes y lactantes y otros usuarios de la Entidad Promotora de Salud Organismo Cooperativo (SaludCoop) marchan por las calles de Villavicencio para protestar por la mala atención médica. La protesta, denominada “Marcha de los sonajeros”, tiene como característica principal que las madres caminan con el seno derecho descubierto, para mostrar que los más afectados por la inadecuada atención médica han sido los bebés. Estas son las palabras que una de las manifestantes dirige a través de un megáfono: “Señores de SaludCoop, sé que nos vamos a volver a ver, ahí les dejo mis pancartas para que no se olviden de mí”. Tras no recibir respuesta de las directivas de Saludcoop, las madres anuncian que realizarán una protesta frente a la Superintendencia de Salud, en Bogotá. Planean desplazarse hasta la capital del país a caballo."
"7",262,383,0,0,1,0,0,0,1,0,"Bucaramanga, Santander","100~",0,0,0,"","Cerca de cien habitantes de la Comuna 2, en el norte de Bucaramanga, Santander, bloquean la vía hacia el municipio de Matanza para protestar por las demoras en las obras que se desarrollan en la vía principal del sector. La protesta comienza a las 5:30 de la mañana y termina cuando un funcionario de la alcaldía se presenta y hace un acuerdo con los manifestantes."
"20",264,385,0,0,1,0,0,0,1,0,"Cali, Valle de Cauca","",0,0,0,"","En Cali, Valle del Cauca, desde las 6am habitantes del barrio Tej ares de Salomia bloquean la vía en la carrera 5 con calle 70 para protestar por el mal estado de la misma. Los manifestantes aseguran que están siendo afectados por la cantidad de huecos, las basuras y los escombros que allí son arrojados."
"47",266,387,0,0,1,0,0,0,1,0,"Monter�a, C�rdoba","",1,1,0,"Estudiantes del Universidad de C�rdoba","Estudiantes de la Universidad de Córdoba bloquean la vía que de Montería conduce a Cereté, en Córdoba, causando caos vehicular por cerca de diez minutos. El ESMAD lanza gases lacrimógenos para dispersar la protesta, ante lo cual los estudiantes responden tirando piedras. Días atrás, el Consejo Superior y la mesa de negociación de la Universidad de Córdoba habían firmado un acta de compromiso para levantar un paro."
"42",268,389,0,0,1,0,1,0,0,0,"Valledupar, Cesar","",0,0,0,"Asociaci�n Nacional de Empleados de la Rama Judicial (ASONAL Judicial)","En Valledupar, los trabajadores de la rama judicial del Cesar realizan un paro durante cuatro horas como forma de protestar contra el proyecto de ley sobre la reforma a la justicia en Colombia, cuya iniciativa cursa en el Congreso de la República. La ASONAL Judicial lidera la manifestación, que además denuncia malas condiciones laborales."
"38",274,396,0,0,0,0,0,0,0,0,"","",0,0,0,"","En Neiva, la Gobernación del Huila, por intermedio del INVIAS, anuncia la asignación de recursos para el mantenimiento de vías terciarias en Baraya como respuesta a la protesta realizada desde ayer por los campesinos, quienes reclaman una solución vial. Los manifestantes reconocen el avance, pero no consideran que sea una solución al problema de aislamiento, por lo tanto continúan en la protesta mientras se realice un estudio técnico de la falla geológica que hay en la zona."
"44",276,398,0,0,1,0,0,0,1,0,"Manizales, Caldas","",0,0,0,"Estudiantes del Instituci�n Educativa","Entre las 7 y las 9 de la mañana, estudiantes de la Institución Educativa “José Antonio Galán” y líderes comunitarios bloquean la vía que de Manizales conduce a Neira, en el departamento de Caldas. Los manifestantes protestan para pedir la reparación de las instalaciones del plantel educativo, ya que parte de éstas tuvieron que ser desocupadas por estar en alto riesgo y los estudiantes están hacinados en varios salones. El secretario de obras públicas anuncia una solución."
"40",278,400,0,0,1,0,0,0,1,0,"Tunja, Boyac�","",0,0,0,"Taxistas","En Tunja, Boyacá, los taxistas protestan contra la inseguridad y el pésimo estado de la malla vial en la ciudad. Debido al bloqueo que realizan los manifestantes, no ha podido transitar un solo vehículo en esta ciudad. El director de seguridad ciudadana de la policía hace presencia y manifiesta: “yo aquí vine a solucionar el problema y ustedes me desbloquean por las buenas o yo desbloqueo por las malas”. También en el municipio de Moniquirá, Boyacá, los taxistas bloquean las vías céntricas para protestar por el mototaxismo y el alto precio de los combustibles, y piden a las autoridades locales la implementación de medidas."
