"","new_line","line","month","day","protest","march.demonstration","strike","occupation","blockade","hunger.strike","location","number","police","violence","damage","organization","text"
"118",127,222,0,0,1,0,0,1,0,0,"Oaxaca de Ju�rez, Mexico","",0,0,0,"Trabajadores del Universidad Aut�noma Benito Ju�rez de Oaxaca (UABJO)","Personal administrativo de la Universidad Autónoma Benito Juárez de Oaxaca (UABJO) y seguidores del ex candidato a la rectoría Víctor Navarro Gutiérrez ocupan Ciudad Universitaria y cierran la avenida Universidad para exigir cargos, reconocimiento laboral y aumento de sueldo. Los trabajadores, respaldados por supuestos estudiantes, se apoderan de varios autobuses para bloquear el tráfico. La protesta deja sin clases a por lo menos 15 mil estudiantes. "
"33",129,224,0,0,1,0,0,0,1,0,"Chilpancingo de los Bravo, Guerrero","",0,0,0,"Coordinadora Estatal de Trabajadores de la Educaci�n en Guerrero (CETEG)","Durante 4 hs miles de integrantes de la CETEG bloquean los accesos a 11 sucursales bancarias en Chilpancingo, en rechazo a la ACE firmada por los gobiernos federal y estatal con la dirigente del SNTE Elbar Esther Gordillo Morales. "
"79",134,228,0,0,0,0,0,0,0,0,"","",0,0,0,"","La 1º sala de la SCJN determina ejercer su facultad de atracción para conocer un nuevo amparo (en julio pasado atrajo 3 asuntos que involucran a 24 sentenciados) relacionado con la matanza de Acteal, ocurrida el 22 de diciembre de 1997, en la que fueron asesinados 45 tzotziles de esa comunidad del municipio de Chenalhó, Chiapas. Los ministros consideran que el asunto reviste un “interés superlativo” por la posible afectación o alteración de valores sociales y políticos, así como de convivencia, bienestar o estabilidad del Estado vinculados con la impartición de justicia. "
"51",136,230,0,0,0,0,0,0,0,0,"","",0,0,0,"","En conferencia de prensa, realizada en el Club de Periodistas de México, en el Distrito Federal, la organización civil Flor y Canto exige al gobierno federal que permita que se celebre el “Grito de los libres” el 15 de septiembre próximo. De lo contrario, informa su dirigente, Froylán Yescas, “encontraremos” la manera de ingresar a la explanada del Zócalo capitalino para llevarlo a cabo. Proponen que el Grito en esa ceremonia, encabezada por Andrés Manuel López Obrador (AMLO), lo dé la viuda de Heberto Castillo, Teresa Juárez. "
"14",139,232,0,0,1,1,0,0,0,0,"Estado de Guerrero, Estado de Morelos","5000+",0,0,0,"","Al menos 5 mil maestros de Morelos y Guerrero marchan en una caravana de Cuernavaca a la ciudad de México para expresar su repudio a la ACE. Los mentores pasan la noche en Ciudad Universitaria, y anuncian la organización de una manifestación ante la residencia oficial de Los Pinos. Alrededor de 15 mil profesores, procedentes de los 9 municipios de Quintana Roo, también protestan contra la ACE, por las calles de Cancún. Su principal razón de inconformidad es que por dicha alianza perdieron la posibilidad de heredar o vender su plaza laboral al jubilarse. "
"35",141,239,0,0,0,0,0,0,0,0,"","",0,0,0,"","Durante el pleno de la Unión Nacional de Trabajadores, la ASSA manifiesta que en torno a la demanda de conflicto colectivo de naturaleza económica interpuesta en contra del gremio por AEROMEXICO se concluye que ésta afecta cerca de 70% de las condiciones laborales de dicho personal, según señala Lizette Clavel Sánchez, secretaria general de la ASSA, quien precisa que ante esta situación el gremio pide “imparcialidad” a las autoridades laborales. "
"9",143,241,0,0,0,0,0,0,0,0,"","",0,0,0,"","Al dar a conocer la creación de la organización civil Observa los Medios, integrada por académicos y especialistas, así como ciudadanos interesados en el tema, su presidente, José Manuel Ramírez, señala que aun cuando existe el derecho a la información, resultado de una reforma constitucional, su reglamentación “es tardía, obsoleta e inoperante” y coloca a los ciudadanos en una situación de total indefensión ante los medios, principalmente los electrónicos. "
"37",145,243,0,0,1,0,0,1,0,0,"La Trinitaria, Chiapas","",0,0,0,"","Ejidatarios del poblado Miguel Hidalgo, municipio de La Trinitaria, Chiapas, se apoderan de la administración de la zona arqueológica Chincultik porque consideran que el Instituto Nacional de Antropología e Historia (INAH) no le ha dado mantenimiento adecuado y usufructúa excesivamente el sitio sin que ello genere beneficios para las comunidades de la zona. "
"38",147,245,0,0,0,0,0,0,0,0,"","",0,0,0,"","El alcalde de Agua Dulce, Veracruz, exige a las autoridades federales que declaren zona de desastre ambiental la ribera del rio Tonalá, ya que la actividad petrolera ha dañado más de 300 has de mangle y 12 km de la franja costera municipal. Denuncia que en el río, situado en la frontera con Tabasco, una densa capa de aceite, en algunas zonas solidificada, cubre las raíces de cientos de árboles de mangle en ambas márgenes a lo largo de 15 km. "
"125",149,247,0,0,0,0,0,0,0,0,"","",0,0,0,"","Restauradores y arquitectos del INAH denuncian que las detonaciones y emisiones contaminantes de la empresa canadiense Minera San Xavier en Cerro de San Pedro, San Luis Potosí, han provocado “daños irremediables” al patrimonio histórico del pueblo. "
"67",151,249,0,0,0,0,0,0,0,0,"","",0,0,0,"","Integrantes de la organización Amigos y Vecinos de Coyoacán denuncian que a pesar de que la obra de construcción que se realiza en el Colegio Montaignac, ubicado en el centro histórico de Coyoacán, está clausurada por diversas irregularidades en los permisos y violar el uso de suelo, en el lugar se siguen “realizando trabajos de ampliación de las instalaciones” de dicho plantel, lo cual está prohibido por un decreto publicado en el Diario Oficial de la Federación en 1995, por tratarse de una zona exclusivamente habitacional. "
"5",157,256,0,0,1,0,0,0,1,0,"Cosamaloapan, Veracruz","",0,0,0,"Uni�n Nacional de Productores Ca�eros (UNPC), Confederaci�n Nacional Campesina (CNC), Confederaci�n Nacional de Productores Rurales (CNPR)","Agricultores adheridos a la Unión Nacional de Productores Cañeros (UNPC) de la Confederación Nacional Campesina (CNC) y a la Confederación Nacional de Productores Rurales (CNPR) bloquean los accesos de los ingenios San Gabriel y El Carmen, ubicados en los municipios de Cosamaloapan y Ixtaczoquitlán, Veracruz, respectivamente, en demanda del pago de la materia prima aportada para la zafra 2007-2008. Los labriegos también cierran la autopista La Tinaja-Cosoleacaque, en la región sur del estado, y hacen lo mismo con la carretera federal Orizaba- Puebla. "
"74",159,258,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","",0,0,0,"Frente Amplio Opositor a la Minera San Xavier","Integrantes del Frente Amplio Opositor a la Minera San Xavier se manifiestan a las afueras del Tribunal Federal de Justicia Fiscal y Administrativa (TFJFA) para exigir a los magistrados que actúen con imparcialidad en el caso y no de manera “facciosa, como lo han hecho hasta ahora”, más aún ante la perspectiva de que en los próximos días el 11° tribunal colegiado en materia administrativa emita su fallo respecto de la revisión de un amparo que ganaron en abril pasado. También reclaman el “incumplimiento de diversas decisiones en materia de justicia ambiental, las cuales han provocado que dicha minera siga en operaciones en Cerro de San Pedro, no obstante que algunos tribunales en materia federal han determinado que esto era inviable”. "
"107",161,260,0,0,1,0,0,1,0,0,"","1000+",0,0,0,"","Más de mil campesinos toman las oficinas de la dirección local de la CONAGUA para exigir la destitución de su titular, Modesto Aarón Gutiérrez Mendoza, a quien retienen 3 hs por recortar “arbitrariamente” 80% de los recursos de un fideicomiso para construcción y rehabilitación de sistemas de riego, lo que, aseguran, afecta a más de 4 mil productores. "
"95",163,262,0,0,1,1,0,0,0,0,"Santiago de Quer�taro, Quer�taro","",0,0,0,"Sindicato �nico de Personal Acad�mico de la Universidad Aut�noma de Quer�taro (SUPAUAQ)","Los integrantes de la planilla Reivindicación Sindical del Sindicato Único de Personal Académico de la Universidad Autónoma de Querétaro (SUPAUAQ) solicitan la anulación del proceso de elección de la dirigencia sindical debido a que les fue negado el registro. "
"60",165,264,0,0,0,0,0,0,0,0,"","",0,0,0,"","Funcionarios públicos del gobierno federal reciben en Los Pinos a una comisión de los profesores inconformes de Morelos, pertenecientes a la sección 19 del SNTE en busca de una respuesta a su exigencia de cancelar en la entidad la aplicación de la ACE. Asimismo, ofrecen hablar con el gobernador del estado, Marco Antonio Adame Castillo, para que libere los salarios de los maestros que se mantienen en paro desde hace casi un mes en rechazo a dicho acuerdo. "
"104",170,268,0,0,0,0,0,0,0,0,"","",0,0,0,"","Más de 40 agrupaciones de izquierda, entre ellas la Unión de Juristas de México, sección 18 de la CNTE, el Frente Popular Francisco Villa, los partidos Comunista Marxista-"
"110",173,275,0,0,1,1,0,0,0,0,"Monterrey, Nuevo Le�n","50",0,1,0,"","Medio centenar de vecinos de colonias populares del sur de la ciudad de Monterrey, Nuevo León, protestan por la inseguridad que prevalece, incluso de día, al ocurrir enfrentamientos entre pandillas, asaltos y robos a mano armada. Los inconformes, en su mayoría mujeres, niños y ancianos demandan solución a la SSP con la advertencia de que si no son atendidos bloquearán avenidas del sur de Monterrey. "
"85",175,277,0,0,0,0,0,0,0,0,"","",0,0,0,"","La Comisión para la Defensa de los Derechos Humanos de Oaxaca (CEDHOAX) emite la recomendación 227/(01)/OAX/2008 al Instituto Estatal de Educación Pública del estado para que cumpla una resolución de la Junta de Arbitraje para los Empleados al Servicio de los Poderes del Estado a fin de reinstalar y pagar más de 300 mil pesos de salarios caídos a la profesora María del Carmen Altamirano Vásquez. La despedida, quien ha participado en las protestas de la APPO, denuncia que fue despedida injustamente el 16 de diciembre de 2002. "
"106",177,279,0,0,1,1,0,0,0,0,"Morelia, Michoac�n","8000+",0,0,0,"Coordinadora Nacional de Trabajadores de la Educaci�n (CNTE)","Más de 8 mil profesores de la CNTE, acompañados de alumnos normalistas, marchan desde 4 puntos distintos al Palacio de Gobierno, en Morelia, Michoacán, en rechazo de la ACE, pactada entre el gobierno federal de Felipe Calderón y Gordillo. Los normalistas protestan principalmente por la pretensión de Gordillo de eliminar la educación normal pública, y atentar contra la educación gratuita, laica y obligatoria. "
"41",182,283,0,0,0,0,0,0,0,0,"","",0,0,0,"","El EZLN llama a renovar y profundizar la defensa de los presos de Atenco, miembros del FPDT y adherentes de la otra campaña, quienes son “rehenes” del gobierno federal panista y el del estado de México, priísta. Anuncia que habrá acciones y movilizaciones a partir del próximo 16 de septiembre, en el 3er aniversario de la otra campaña. En el comunicado, el subcomandante Marcos expresa que, hace unas semanas, “esa farsa trágica que es la justicia legal mexicana dictó una nueva pena indignante en contra de nuestros compas que están en la cárcel de Molino de las Flores y en el penal de alta seguridad de La Palma, sumando así un eslabón más a la ya de por sí larga cadena de injusticias que pesa sobre estos compañeros”. "
"7",184,289,0,0,0,0,0,0,0,0,"","",0,0,0,"","Al cumplir el 3er día de gira por Coahuila y Nuevo León, AMLO, Presidente Legítimo de México, asegura que en los últimos 19 meses del “mal gobierno” de Felipe Calderón, no sólo han repuntado la carestía y el desempleo, sino que se han registrado 6 mil asesinatos, lo que evidencia que Calderón “no alcanza siquiera el nivel profesional de un Ministerio Público, con perdón para los ministerios públicos”, por lo que, apunta, “incluso los que lo impusieron en el gobierno ya se arrepintieron”. Asegura también que la profunda crisis nacional es “el fruto podrido” de la política económica que gobiernos panistas y priístas han aplicado en los últimos 25 años, política con la que han provocado más pobreza, desempleo, carestía, además de incrementar los índices de violencia en México. "
"63",186,291,0,0,1,0,0,0,1,0,"Creel, Chihuahua","",0,0,0,"","Habitantes de Creel, Chihuahua, y familiares de las 13 personas asesinadas en esa comunidad el pasado 16 de agosto bloquean 3 hs las vías del ferrocarril Chihuahua-Pacífico y retrasan la salida del tren, en demanda de que el gobierno del estado esclarezca el múltiple homicidio y dé seguridad al poblado. Javier Ávila, sacerdote y vocero de los deudos, informa que entre las exigencias de los habitantes destaca que la SSP estatal aclare la presunta protección que agentes municipales y del Centro de Inteligencia Policial brindaron a los sicarios que perpetraron la masacre. "
"20",188,293,0,0,0,0,0,0,0,0,"","",0,0,0,"","Ante más de medio millar de campesinos, maestros, colonos e indígenas de Guerrero, la dirigente del Comité Eureka, Rosario Ibarra de Piedra, recibe la presea popular Sentimientos de la Nación de orfebres nahuas de la zona del río Balsas, de los municipios de Huitzuco, Tepecoacuilco y Mártir de Cuilapan, entre otros, en representación de la Asamblea Popular de los Pueblos de Guerrero (APPG). En el acto, Ibarra de Piedra expresa su rechazo a la ACE, y al referirse a la presidenta del SNTE, Elba Esther Gordillo, dice: "
"127",191,295,0,0,1,0,1,0,0,0,"Morelia, Michoac�n","",0,0,0,"Trabajadores de la Secretar�a de Salud","Trabajadores adscritos a la Secretaría de Salud suspenden labores en los hospitales de la Mujer, Infantil, Dr. Miguel Silva y el Centro de Salud, todos ubicados en Morelia en demanda de más de 4 mil bases laborales que, aseguran, les prometieron desde el gobierno de Lázaro Cárdenas Batel. Al paro se suman los nosocomios de Sahuayo, Lázaro Cárdenas y Zitácuaro, también en Michoacán. Los 7 hospitales únicamente atienden emergencias y a los pacientes hospitalizados, pero no hay consultas, exámenes médicos, entrega de medicamentos y tampoco efectúan ningún trámite administrativo. "
"131",193,297,0,0,1,0,0,0,1,0,"Chimalhuac�n, M�xico","200~",0,0,0,"Federaci�n Social Unidos por la Justicia","Unos 200 simpatizantes de la organización priísta Federación Social Unidos por la Justicia, bloquean durante casi 4 hs ambos sentidos de la avenida Bordo de Xochiaca, principal vía de comunicación entre los municipios de Nezahualcóyotl y Chimalhuacán, en el estado de México, para protestar porque policías municipales derribaron sus locales comerciales durante el desalojo de un predio de 800 mts. Los integrantes de este grupo incendian llantas para cerrar el paso vehicular en el puente que cruza el canal de aguas negras Río la Compañía. Los manifestantes denuncian que era casi de la 1 de la mañana  cuando “unos 400 policías apoyados con maquinaria pesada derribaron nuestros locales comerciales”, los cuales se ubican justo debajo de las torres de alta tensión, sobre la avenida Bordo de Xochiaca. "
"80",198,306,0,0,0,0,0,0,0,0,"","",0,0,0,"","La asamblea estatal de la sección 22 del SNTE en Oaxaca revoca la solicitud al gobierno estatal, presentada por el comité ejecutivo, para que brinde seguridad durante el desarrollo del precongreso y congreso, en los que se elegirá la nueva dirigencia. “Este movimiento se sabe cuidar solo”, afirmó el secretario de Prensa y Propaganda de la organización gremial, Daniel Rosas Romero, al dar a conocer los resolutivos. Además, determina que ninguno de sus cuadros con alguna militancia en la desaparecida Vanguardia Revolucionaria o con sanción podrá aspirar a formar parte de la dirigencia entrante. Igualmente, ratifica la demanda de destitución del gobernador Ulises Ruiz Ortiz “por ser irrenunciable”, y exige castigo a los responsables de la represión. Los trabajos son presididos por el secretario de Relaciones, Bernabé Jiménez Ríos, ante la ausencia del secretario de Organización, Ezequiel Rosales Carreño. “Nuestro compañero se ausentó por razones de seguridad; había amenazas de que iba a ser secuestrado” por trabajadores inconformes porque no se autorizó una nueva nomenclatura sindical, señala. "
"70",200,308,0,0,0,0,0,0,0,0,"","",0,0,0,"","Integrantes del Comité de Mineros Retirados de Cananea informan que la semana pasada interpusieron una demanda penal en contra de Grupo México, porque dejó sin servicio médico a 10.500 personas en Cananea. Servando Flores y Fermín Espinoza García manifiestan que ellos, 2 de los miles de ex mineros afectados por el cierre del Hospital El Ronquillo, nada tienen que ver con el conflicto laboral, que lleva más de un año y ha mantenido inactivo el socavón desde el 30 de julio de 2007. “Hemos iniciado procesos jurídicos. Otros más serán presentados ante tribunales penales, civiles y laborales, porque es una terrible injusticia la de Grupo México, pues deja desamparados a miles de trabajadores que adquirieron enfermedades crónicodegenerativas en la mina”, expone Fermín Espinoza. Señala que el contacto con ácidos, gases y solventes ocasionó problemas graves a más de 7 mil personas que cumplieron de 15 a 50 años de labor en la mina en Cananea y que por ley ahora deberían recibir atención médica. "
"50",205,312,0,0,0,0,0,0,0,0,"","",0,0,0,"","En comunicado firmado por el Subcomandante Insurgente Marcos, el Comité Clandestino Revolucionario Indígena-Comandancia General del Ejército Zapatista de Liberación Nacional (CCRI-CGEZLN) anuncia la realización del primer Festival Mundial por la Digna Rabia, a celebrarse la última semana de diciembre y los primeros días de enero de 2009 en el Lienzo Charro del Frente Popular Francisco Villa-Independiente en Iztapalapa, Distrito Federal, en el caracol zapatista de Oventic y la ciudad de San Cristóbal de las Casas, Chiapas. Denuncian que mientras varias decenas de los detenidos y torturados de Atenco han salido libres, el dirigente del FPDT, Ignacio del Valle, fue condenado a 112 años de prisión, junto con Héctor Galindo y Felipe Álvarez, en el penal de alta seguridad del Altiplano. Otros 10 presos, todos de origen campesino, recibieron sentencias de más de 30 años. "
"26",207,319,0,0,1,1,0,0,0,0,"","100+",0,0,0,"Frente de San Salvador Atenco","Cientos de integrantes del FPDT de San Salvador Atenco, acompañados de diversas organizaciones, celebran la noche del Grito de Independencia, acto que marca el regreso de Jorge Flores Ibarra, uno de los dirigentes del movimiento, quien desde mayo de 2006 se encontraba “en el exilio” por la persecución policíaca. Sin embargo, aún se encuentran “exiliados” Jesús Adán Espinoza, Bernardino Cruz Cardona y América del Valle Ramírez (hija de Ignacio del Valle Medina, preso en el penal de alta seguridad del Altiplano). "
"10",209,321,0,0,0,0,0,0,0,0,"","",0,0,0,"","Al encabezar el Grito de Independencia denominado Grito de los libres, AMLO asegura que la descomposición social que vive el país no es producto del destino o la fatalidad, sino esencialmente de un “mal gobierno y de las políticas que se imponen para favorecer a una minoría a costa de la opresión y el sufrimiento de la mayoría”. Ante miles de simpatizantes, el ex candidato presidencial sostiene que “la incapacidad del presidente Felipe Calderón, su sometimiento, su pago en especie a quienes lo ayudaron en el fraude electoral, sus compromisos con grupos de intereses creados, su falta de voluntad de cambio, su conservadurismo y el desmantelamiento de los avances sociales y culturales, han agravado la situación del país”. En el mensaje AMLO dice que si en el gobierno de Vicente Fox se impuso una “política del pillaje y se hizo más vulgar la red de complicidades”, en el actual sexenio no sólo hay más pobreza, desempleo, carestía, inseguridad y violencia, sino una sensación de frustración que domina en amplios sectores de la sociedad mexicana. "
"47",211,323,0,0,1,0,1,0,0,0,"Torre�n, Coahuila","",0,0,0,"Sindicato Nacional de Trabajadores Mineros, Metal�rgicos y Similares de la Rep�blica Mexicana (SNTMMSRM)","El SNTMMSRM realiza una nueva jornada de “paros” en diversas secciones del país, en protesta por “la política antisindical del actual gobierno, así como en defensa de la autonomía y de Napoleón Gómez Urrutia”, por lo que suspende las actividades durante 3 hs en unidades de Torreón, Coahuila, y Gómez Palacio y Bermejillo, Durango. "
"13",216,327,0,0,1,0,0,0,0,1,"Estado de Morelos","12+",0,0,0,"","Al menos 12 profesores de la sección 19 de Morelos inician una huelga de hambre, ante la nula respuesta de autoridades federales y estatales para cancelar la aplicación de la ACE. A ello se suma la liberación de las 4 principales casetas de peaje en la entidad, así como la aprobación de una nueva movilización en la capital del país, donde se prevé que este jueves realicen un corte vial en Periférico sur. Tras dar a conocer el desalojo del bloqueo que mantenían padres de familia y maestros en la carretera federal frente a la comunidad de Alpuyeca, que dejo un saldo de 4 lesionados, Alejandro Trujillo, integrante de la comisión negociadora, afirma que desde el jueves pasado, cuando realizaron una marcha a la residencia oficial de Los Pinos, “nadie se ha puesto en contacto con nosotros, ni se han hecho las más mínimas gestiones para reanudar el diálogo”, por lo que aseguró que hoy se tomarán las oficinas de recaudación de rentas en toda la entidad. "
"122",220,335,0,0,0,0,0,0,0,0,"","",0,0,0,"","Propietarios de estaciones independientes y ciudadanas con frecuencias en Chiapas exigen el cese de ataques que los gobiernos federal y estatal han realizado contra las radios comunitarias en distintos puntos del país. A su vez, representantes de radios cristianas de Chiapas anuncian que el próximo 20 de septiembre efectuarán una marcha en San Cristóbal de las Casas para solicitar a las autoridades federales su legalización. En esa localidad existe al menos una docena de frecuencias radiofónicas no autorizadas, conocidas como “radios piratas”, algunas de organizaciones ciudadanas y al menos 4 pertenecientes a grupos de cristianos. Quienes integran la radio ciudadana Frecuencia Libre 99.1 se solidarizaron con sus homólogas Tierra y Libertad, de Monterrey, Nuevo León; con La Palabra del Agua, de Xochistlahuaca, Guerrero, y con La Rabiosa, de Huajuapan de León, Oaxaca. Ello, debido a que sus instalaciones fueron cerradas por medio de operativos realizados por la Policía Federal Preventiva y la Agencia Federal de Investigación. "
"66",222,337,0,0,0,0,0,0,0,0,"","",0,0,0,"","Indígenas de Michoacán, Chiapas, Veracruz e Hidalgo denuncian que el gobierno de Felipe Calderón reprime y desaparece a luchadores sociales. Además, exigen la presentación con vida de Francisco Paredes Ruiz, Edmundo Reyes Amaya, Gabriel Alberto Cruz Sánchez, vinculados con Ejército Popular Revolucionario (EPR) detenidos en la capital de Oaxaca el 25 de mayo de 2007, y Lauro Juárez, quienes forman parte de “los 600 desaparecidos” "
"45",225,339,0,0,1,0,1,0,0,0,"La Paz, Baja California Sur","",0,0,0,"Sindicato del Personal Acad�mico de la Universidad Aut�noma de Baja California Sur (UABCS)","El Sindicato del Personal Académico de la Universidad Autónoma de Baja California Sur (UABCS) prorroga 1 mes la huelga prevista para este miércoles a las 14 hs a fin de exigir el pago de rezagos en el fondo de jubilación de los profesores, que ascienden a 33.8 millones de pesos. Los catedráticos aceptan el aplazamiento con la condición de que en ese lapso la institución cubra las aportaciones que dejó de pagar en julio. "
"108",227,341,0,0,1,0,0,1,0,0,"Chilpancingo de los Bravo, Guerrero","",0,0,0,"Coordinadora Estatal de Trabajadores de la Educaci�n en Guerrero (CETEG)","Más de mil integrantes de la CETEG toman las instalaciones del Partido de la Revolución Democrática (PRD) en Chilpancingo y del Congreso local, en rechazo a la firma del pacto por la ACE. Por la tarde, dirigentes de esa agrupación se reúnen en el puerto de Acapulco con el gobernador Zeferino Torreblanca Galindo, quien plantea su disposición a celebrar una consulta para discutir la ACE, y reconoce que algunos puntos de ese documento no son favorables al magisterio guerrerense. "
"58",232,345,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","",0,0,0,"Estudiantes del Universidad Nacional Aut�noma de M�xico (UNAM), Estudiantes del Universidad Aut�noma Metropolitana (UAM)","Estudiantes del (IPN) y de la Universidad Nacional Autónoma de México (UNAM) y la Universidad Autónoma Metropolitana (UAM) se manifiestan frente a la torre de rectoría de CU en defensa de la universidad pública y para convocar a participar en la marcha del 40 aniversario de la masacre de Tlatelolco. Encabezados por integrantes del Comité de Lucha Estudiantil del Politécnico-Comité Estudiantil en Defensa de la Educación Pública, cerca de 30 simpatizantes se congregan en el acceso principal del inmueble, donde colocan mantas y carteles alusivos al 2 de octubre de 1968. En el acto, también se “deslindan de cualquier intención de institucionalizar la marcha del 2 de octubre”. "
"90",234,351,0,0,0,0,0,0,0,0,"","",0,0,0,"","La organización ambientalista Greenpeace presenta una queja de responsabilidad administrativa contra el titular de la (SEMARNAT), Juan Rafael Elvira Quesada, por la aprobación “ilegal” de la Autopista Lerma-Tres Marías, que, afirma, pone en riesgo el Gran Bosque de Agua y el suministro del líquido para millones de habitantes del centro del país. "
"133",237,353,0,0,1,0,0,1,0,0,"Huauchinango, Puebla","1000+",0,0,0,"Trabajadores de la Educaci�n (SNTE)","Unos mil integrantes de las secciones 23 y 51 del SNTE, identificados como miembros del Consejo Regional de Lucha de la Corriente Democrática del SNTE en Puebla, ocupan la sede de la Coordinación Regional de Desarrollo Educativo (CORDE) número 1, ubicada en el municipio de Huauchinango, en la sierra norte del estado, para exigir la destitución de Elba Esther Gordillo como presidenta del Comité Ejecutivo Nacional del gremio. "
"98",243,357,0,0,1,1,0,0,0,0,"Morelia, Michoac�n","",0,0,0,"","Luego de los atentados en contra de la población civil realizados la noche del 15 de septiembre en Morelia Michoacán, estudiantes de diversos bachilleratos marchan en silencio por la calle principal de la ciudad. Vestidos de blanco con flores y enlazados de los brazos salen del Colegio de San Nicolás custodiados por elementos de la SSP que portan armas largas. Los estudiantes señalan que la manifestación tiene el objeto de demostrar que “Morelia sigue de pie y que la juventud no tienen miedo a las agresiones, pero exigimos al mismo tiempo que regrese la paz para la ciudad”. El recorrido abarca de la esquina de Quintana Roo y Madero, donde se lanzó una granada, a la Plaza Melchor Ocampo, donde estalló otro artefacto. "
"8",245,359,0,0,0,0,0,0,0,0,"","",0,0,0,"","Al cumplir su 1º aniversario, el Consejo Regional Autónomo de la Zona Costa, adherente de la otra campaña, proclama ser “una organización autónoma, independiente y autogestiva, que no está financiada por nadie ni tiene acuerdos con los partidos políticos o los gobiernos para llevar a cabo su funcionamiento”. Formado por comunidades y barrios que se declararon en resistencia desde hace años, este consejo se consolida como una modesta pero eficaz instancia regional. Se estableció el 13 de septiembre de 2007, apunta, “con referentes muy trascendentales”, como el Frente Cívico Tonalteco, “ejemplo de lucha, apoyo moral, político e ideológico”, al igual que el EZLN y otras organizaciones sociales independientes y autónomas. En un comunicado divulgado, la organización costeña se define como autónoma “porque no depende de algún otro grupo exterior, sino que su estructura, forma y modo de trabajo están con pleno acuerdo de sus integrantes y representantes”, determinados por “las experiencias de los años que llevamos en resistencia contra los abusos de los malos gobiernos”. "
"78",247,365,0,0,1,1,0,0,0,0,"Ciudad de M�xico, Distrito Federal","",0,0,0,"Sindicato Nacional de Trabajadores de la Universidad Nacional Aut�noma de M�xico (STUNAM), Sindicato Nacional Independiente de Trabajadores del Colegio de Bachilleres (SNTCB)","Integrantes del STUNAM y del Sindicato Nacional Independiente de Trabajadores del Colegio de Bachilleres (SNTCB) se manifiestan afuera de la Cámara de Diputados, en la ciudad de México, para demandar que se otorguen recursos a la educación superior y media superior mayores a los previstos en la propuesta de presupuesto del Ejecutivo federal. "
"25",250,367,0,0,1,0,0,1,0,0,"","100+",0,0,0,"Coordinadora Estatal de Trabajadores de la Educaci�n en Guerrero (CETEG)","Cientos de integrantes de la CETEG toman durante varias horas las oficinas de la Secretaría de Finanzas y el Registro Civil –entre otras dependencias que alberga el edificio Juan Álvarez– para presionar al secretario de Educación estatal, José Luis González de la Vega, y lograr una respuesta favorable a sus demandas que consisten en impugnar los 10 puntos de la ACE. "
"109",255,371,0,0,1,1,0,0,0,0,"San Crist�bal de las Casas, Chiapas","1000+",0,0,0,"Evang�licos","Más de mil personas que profesan la religión evangélica marchan por las calles de San Cristóbal de las Casas, Chiapas, para exigir la legalización de 38 estaciones de radio, que operan sin permiso en 26 municipios del estado. Directivos de varias estaciones aseguran que la movilización es debido a que existen amenazas por parte del gobierno federal de cerrar las estaciones cristianas, como lo ha hecho en Guerrero y Oaxaca. Marcos Porras, presidente del Frente Unido Nacional por la Comunicación Cristiana, dice que al predicar la palabra de Dios en las radiodifusoras “apoyamos al gobierno a combatir la delincuencia y la inseguridad, porque estamos transformado a personas que cometen crímenes”. "
"68",257,373,0,0,0,0,0,0,0,0,"","",0,0,0,"","Integrantes de la Red en Defensa de la Ciudad de México, integrada por vecinos de 12 delegaciones del Distrito Federal denuncian que con la construcción de la línea 12 del Metro, en un lapso de no más de 10 años se urbanizarán 30 mil has verdes y de siembra de Milpa Alta, Tláhuac, Xochimilco y Tlalpan, así como del estado de México y Morelos cercanas al lugar donde se establecerá la terminal de ese medio de transporte. Por su parte, ejidatarios de San Francisco Tlaltenco, donde estará la terminal de la nueva línea, afirman que con la aprobación del proyecto se cambió también el uso de suelo de 700 has aledañas, lo que permitirá la construcción de viviendas, plazas comerciales y corredores industriales que ya están previstos en el programa de desarrollo delegacional, lo que afectará la captación de agua pluvial. "
"36",259,379,0,0,0,0,0,0,0,0,"","",0,0,0,"","Durante una asamblea realizada en la cabecera municipal de Ocosingo, Chiapas, más de mil profesores bilingües y monolingües de la región selva del estado acuerdan iniciar trabajos para conformar un sindicato independiente. Aseguran que no reconocen al secretario general de la sección 7 del SNTE, Rosendo Galíndez, porque “fue impuesto” por la dirigente nacional del magisterio, Elba Esther Gordillo Morales. "
"115",264,383,0,0,0,0,0,0,0,0,"","",0,0,0,"","Organizaciones agrarias los sectores social y privado rechazan la propuesta de la SAGARPA para modificar el Programa de Apoyos Directos al Campo (PROCAMPO), y exigen que siga bajo los lineamientos de respaldo directo a los productores. La CNC afirma que el apoyo debe ser de 1.320 pesos por cada ha para los campesinos con menos de 5 has. "
