"","new_line","line","month","day","protest","march.demonstration","strike","occupation","blockade","hunger.strike","location","number","police","violence","damage","organization","text"
"27",113,235,0,0,1,0,0,1,0,0,"Nuestra Se_ora de La Paz, La Paz","",0,0,0,"Trabajadores despedidos de Yacimientos Petroliferos Fiscales Bolivianos (YPFB)","En La Paz, trabajadores despedidos de YPFB se tapian en instalaciones de la COB en demanda de su reincorporación laboral inmediata y en observancia a una resolución del Ministerio de Trabajo. El secretario Ejecutivo de la COB informa que los 17 trabajadores que mantienen una huelga de hambre hace 11 días han decidido tapiarse y llegar hasta las últimas consecuencias por la falta de interés de parte de las autoridades de YPFB en asumir su responsabilidad. Señala que dirigentes de la COB y del sindicato del YPFB se sumarán a la huelga de hambre y asumirán medidas radicales hasta lograr su reincorporación."
"2",119,239,0,0,1,1,0,0,0,0,"Nuestra Se_ora de La Paz, La Paz","",0,0,0,"Confederacion de Trabajadores de Educacion Urbana de Bolivia (CTEUB)","A pesar de que la Confederación de Trabajadores de Educación Urbana de Bolivia (CTEUB) rechazara el paro y movilización dispuesto por la Federación del magisterio urbano de La Paz y El Alto, por considerar que es una medida aislada que no tiene consenso en el sector, el paro de actividades se cumple. Esta medida es convocada como forma de protesta contra la nueva ley educativa y la nueva ley de pensiones, que deben ser tratadas en la Asamblea Plurinacional; contra la suspensión del pago de los bonos de frontera y de zona y por la “paralización administrativa” en la Dirección Distrital de Educación de El Alto. Además, el magisterio demanda un aumento salarial. Según versiones oﬁciales, respaldadas en reportes de padres de familia, el paro habría sido parcial, ya que muchos maestros y maestras habrían trabajado a puerta cerrada para evitar ser sancionados por los dirigentes del magisterio y por el Ministerio de Educación. La dirigencia del magisterio señala que la medida se habría cumplido en un 95%. El secretario ejecutivo de la Federación de Trabajadores de Educación Urbana de La Paz declara haberse sorprendido por los miles de asistentes a la movilización al señalar que se trataba “de personas de carne y hueso y no de fantasmas, como dice el gobierno”. La medida es caliﬁcada por el ministro de Educación de “política” e “injusta”, porque los niños resultan los más perjudicados. La dirigencia del magisterio considera que se ha dado un “salto político”, en el sentido de que los trabajadores y trabajadoras del sector han desaﬁado las amenazas y los descuentos que anunció el Ministerio de Educación. La dirigencia del magisterio anuncia que la próxima semana realizarán un paro de 48 horas si el gobierno no atiende sus demandas. Por su parte, el ministro de Educación ratiﬁca su posición de que no hay motivo para paralizar las actividades escolares y anuncia la efectivización inmediata de los descuentos anunciados y determinados por ley."
"42",121,243,0,0,1,0,0,0,0,1,"Nuestra Se_ora de La Paz, La Paz","",0,0,0,"Trabajadores despedidos de Yacimientos Petroliferos Fiscales Bolivianos (YPFB)","Tras 12 días del inicio de la huelga de un grupo de trabajadores de YPFB por la restitución de sus puestos de trabajo, dirigentes de la COB reclaman que el presidente de YPFB dé solución a la brevedad posible, ya que los trabajadores huelguistas se encuentran en un estado de salud muy deteriorado. La dirigencia de la COB demanda que YPFB dé cumplimiento a la resolución del Ministerio de Trabajo que establece la reincorporación inmediata de los trabajadores a sus fuentes laborales. La COB explica que la ministra de trabajo habría citado, en dos ocasiones, al presidente de la estatal petrolera; sin embargo, a la primera reunión éste último no asistió y a la segunda sólo fueron técnicos, sin ningún poder de decisión. Por ello, el dialogo ha quedado truncado. En esa línea, asevera que la COB ha enviado una carta a Villegas en la que lo responsabiliza por la vida de los trabajadores en huelga de hambre."
"18",123,245,0,0,1,0,1,0,0,0,"Sacaba, Cochabamba","130+",1,1,1,"","En el departamento de Cochabamba, municipio de Sacaba, un centenar de personas asentadas en las Colinas de Andalucía se enfrenta con un grupo de choque, cuyos integrantes visten de negro y son presuntamente contratados por vecinos de un barrio residencial, cuando estos últimos intentan desalojar a los más de 130 asentados con gases lacrimógenos, petardos, pistolas de fuego y armas caseras. El ataque provoca la reacción de los asentados que arremeten contra el grupo de choque, con la intención de lincharlo. La policía antidisturbios llega al lugar y encuentra un ambiente de desolación, llanto y carpas quemadas. Los efectivos policiales logran frenar los enfrentamientos. En el operativo son detenidos tres integrantes del grupo de choque, quienes niegan haber quemado las carpas, mientras que otro grupo de los atacantes escapa por el cerro San Pedro, por donde también habrían irrumpido al lugar."
"41",129,249,0,0,1,1,0,0,0,0,"Cochabamba, Cochabamba","",0,0,0,"Servicio Departamental de Salud (SEDES)","Trabajadores y trabajadoras del SEDES de Cochabamba, en cumplimiento a las determinaciones de una asamblea realizada el día de ayer, protagonizan una marcha en rechazo al nuevo director designado el 12 de marzo y en demanda de la institucionalización de la entidad. La dirigencia del sector señala que la prefectura ha designado a cinco directores interinos sin solucionar los problemas de fondo que afecta la institucionalidad del servicio."
"12",135,253,0,0,1,0,0,0,1,0,"Tapacari, Cochabamba","",0,0,0,"","En Cochabamba, representantes del gobierno departamental realizan una inspección en la zona de Sayari con el ﬁn de recibir las propuestas de solución de los municipios de Arque y Tapacarí, que desde 2002 tienen un conﬂicto limítrofe. El problema ha pasado, hace seis años, a ser tratado por las instancias competentes en la sede de gobierno; sin embargo hasta la fecha no se ha logrado resolverlo. La inspección se realiza en cumplimiento al acuerdo ﬁrmado el pasado 10 de marzo, cuando los pobladores de Tapacarí bloquearon por más de 16 horas la ruta hacia occidente, demandando que la Prefectura interviniera para dirimir el conﬂicto. Un yacimiento de cal y una fábrica de cemento están ubicados en la zona de Kjarkas y su propiedad sería el motivo de la disputa. Al respecto, los pobladores de Arque proponen que la división entre ambos municipios se deﬁna mediante una zanja que cruce toda la zona en conﬂicto. Los representantes de Tapacarí señalan la existencia de nueve mojones distribuidos por toda la zona, hasta Pongo K’asa, sitio que comparten con Arque. Existen dos resoluciones judiciales a favor de Tapacarí, pero el conﬁicto continúa."
"28",141,257,0,0,1,0,0,0,0,1,"Nuestra Se_ora de La Paz, La Paz","17",0,0,0,"Aspirantes de las Escuelas de Maestros","En La Paz, un grupo de 17 postulantes a las escuelas superiores de formación de maestros instala una huelga de hambre en la Federación de Maestros Jubilados para exigir al gobierno que permita el ingreso a las normales a los postulantes que obtuvieron la caliﬁcación de 51 puntos en el examen de admisión. Por su parte, el Ministerio de Educación señala que no se ampliarán los cupos para estos alumnos. De más de 50 mil aspirantes a las normales, han sido admitidos algo más de 7 mil, que son los que tenían notas altas."
"6",147,261,0,0,0,0,0,0,0,0,"Nuestra Se_ora de La Paz, La Paz","",0,0,0,"","El Comité Cívico de Potosí (COMCIPO) da un ultimátum al gobierno hasta el 23 de marzo para que derogue el Decreto Supremo 444, que crea la Empresa Boliviana de Recursos Evaporíticos (EBRE) con sede en La Paz. El consejo consultivo de COMCIPO, reunido de emergencia, advierte entre sus resoluciones que si el Órgano Ejecutivo no cumple con el pedido hasta ese día, el 24 de marzo las organizaciones del departamento ingresarán en una huelga general de tiempo indeﬁnido. La región reivindica su derecho para que la EBRE funcione en el departamento, genere empleos para la población e infraestructura en la región y que sus instituciones tengan representación en el directorio de la ﬁrma estatal. El Decreto 444 estaría vulnerando la Constitución Política del Estado (CPE), que en su artículo 373 deﬁne que “las nuevas empresas autárquicas creadas por el Estado establecerán su domicilio legal en los departamentos de mayor producción minera, Potosí y Oruro”. Asimismo, según deﬁne el artículo 353 de la CPE, la mayor parte de los beneﬁcios de la explotación del litio debe ser para los potosinos, es decir, para la región donde se encuentran los recursos naturales."
"5",153,265,0,0,0,0,0,0,0,0,"Santa Cruz de la Sierra, Santa Cruz","",0,0,0,"","Desde Santa Cruz, el presidente de la Asamblea del Pueblo Guaraní (APG), Celso Padilla, señala que si se revierten las Tierras Comunitarias de Origen (TCO) a favor de las Tierras Comunitarias Campesinas (TCC), se desatará una pelea entre ambos sectores. De acuerdo con el representante de la APG, existe un anteproyecto de ley sobre el tema de tierras, en el cual se quiere revertir las TCO a favor de las TCC. Al respecto, el viceministro de Tierras, Víctor Camacho, aclara que su despacho no está preparando ningún anteproyecto de ley para modiﬁcar la ley del Instituto Nacional de Reforma Agraria (INRA), pese a que la nueva Constitución ordena que todas las leyes deban adecuarse a la carta magna aprobada el 2009. Asimismo, señala que en una reunión con el Consejo Nacional por el Cambio (CONALCAM) se acordó que sean todos los sectores sociales quienes evalúen si es necesario modiﬁcar la ley."
"10",159,269,0,0,1,1,0,0,0,0,"Caracollo, Oruro","",0,0,0,"","En Caracollo (Oruro), el sector de los jubilados inicia una marcha de protesta debido a que el gobierno habría incumplido un acuerdo para el diseño de un proyecto de Ley Corta para mejorar las condiciones de atención a la salud, además de un incremento a sus pensiones (no aceptan el 9% ofrecido por el gobierno). En un intento por frenar la marcha, una comisión gubernamental se traslada a esa población para negociar con el sector."
"39",165,273,0,0,1,1,0,0,0,0,"Patacamaya, La Paz","",0,0,0,"Aspirantes de las Escuelas de Maestros","Postulantes a las normales realizan una marcha desde la localidad de Patacamaya con rumbo a La Paz para exigir al Ejecutivo su ingreso a los institutos de formación de maestros, mientras que en la sede de gobierno cuatro de sus compañeros son dados de baja tras seis días de huelga de hambre. A pesar de esas medidas de presión, el gobierno reitera que no ampliará los cupos en las normales. A inicios de este mes, 56 mil estudiantes rindieron un examen de admisión para acceder a 7 mil cupos en las normales. El gobierno amplió el espacio hasta 9 mil, para que ingresen los alumnos con mayor puntaje. Sin embargo, alrededor de 1.200 aspirantes exigen su inscripción porque obtuvieron la nota de aprobación de 51 puntos o más. Por su parte, el viceministro de Educación Superior, Diego Pari, reitera que no hay infraestructura ni equipos para ampliar los cupos y que éste no es un tema de negociación En Cochabamba, cívicos de la localidad de Aiquile crean una coordinadora de lucha contra la corrupción para lograr que se dicte sentencia condenatoria en el juicio oral contra el ex alcalde Rubén Macías, del MAS, a quien el año pasado se le inició un proceso por actos de corrupción. Asimismo, anuncian la instalación de un bloqueo indeﬁnido de caminos desde el próximo miércoles 24 y un paro cívico de 24 horas. Otras medidas de presión a tomar serán deﬁnidas en un cabildo abierto, ﬁjado para hoy en la plaza principal de Aiquile. En septiembre de 2009, el juicio oral contra Macías fue suspendido un día antes de que la ex jueza, Cecilia Ayllón, a cargo del caso, apareciera en las listas de diputados del MAS, lo que originó la desconﬁanza de los miembros del Comité Cívico. El ex alcalde Macías era enjuiciado por haber ocasionado un daño económico de casi 200 mil bolivianos al municipio de Aiquile con la compra irregular de repuestos para maquinaria pesada a un proveedor de La Paz, a quien hizo participar de una licitación considerada fraudulenta porque incluía a su hijo y a su esposa como los otros dos proponentes de la terna."
"7",171,281,0,0,0,0,0,0,0,0,"","",0,0,0,"","El gobierno central plantea la necesidad de retomar la agenda de diálogo de 13 puntos con Chile con el ﬁn de que, esta vez, la demanda marítima sea prioridad en las tratativas bilaterales. Asimismo, mediante un comunicado público, la Cancillería advierte que éste es un elemento fundamental para lograr la integración sudamericana. En dicho comunicado se señala que “el gobierno del Estado Plurinacional considera que la solución deﬁnitiva a su enclaustramiento forzado y su consecuente acceso al océano Pacíﬁco será una realidad si ambos gobiernos continúan trabajando bajo el compromiso expreso de resolver todos los temas inscritos en la Agenda de los 13 puntos, cuyo proceso debe llevarse adelante en un marco de diálogo y conﬁanza mutuos, dando prioridad al tema marítimo” y que “el gobierno del Estado Plurinacional de Bolivia espera que este objetivo sea también del interés recíproco y sincero del Gobierno chileno, el mismo que invocamos hacer suyo, también, a toda la comunidad hemisférica americana”. El gobierno de Evo Morales, junto con el de la ex presidenta de Chile, Michelle Bachelet, impulsaron la agenda de 13 puntos que incorpora el tema marítimo, aunque sobre el mismo no se registraron avances concretos. El 11 de marzo, Sebastián Piñera sustituyó a Bachelet en el cargo y hasta la fecha su gobierno no ha ratiﬁcado la continuidad de la agenda, sólo su intención de continuar en la política de acercamiento con Bolivia."
"33",173,283,0,0,1,1,0,0,0,0,"Villa Remedios, La Paz","",0,0,0,"Aspirantes de las Escuelas de Maestros","La marcha de protesta protagonizada por postulantes a la Normal, seguida de un bloqueo de caminos a la altura de Villa Remedios, en la vía entre La Paz y Oruro, es dispersada por la policía con el uso de gases lacrimógenos. El estudiante David Loza, que cumple una huelga de hambre en la ciudad de La Paz, denuncia que durante el desbloqueo algunos de sus 300 compañeros quedaron heridos y otros desaparecidos. Esta versión es negada por el viceministro de Régimen Interior, Gustavo Torrico, quien asegura que dos policías recibieron el impacto de piedras. Según esta autoridad, en la movilización había sólo 80 personas. Los estudiantes, acompañados por un grupo de padres de familia, reanudan posteriormente la marcha de protesta que iniciaron el martes 22 en la localidad de Patacamaya con rumbo a la ciudad de La Paz. Exigen ingresar a las normales tras haber obtenido notas de aprobación en el examen de dispensación que se realizó a principios de mes."
"11",179,287,0,0,1,0,0,0,1,0,"Aiquile, Cochabamba","",0,0,0,"","En Cochabamba, las organizaciones sociales de la población de Aiquile inician un paro de 72 horas con bloqueo indeﬁnido de las carreteras que unen a la ciudad de Cochabamba con Santa Cruz y Sucre en demanda de una sentencia condenatoria contra el ex alcalde de ese municipio, Rubén Macías, del MAS, acusado de actos de corrupción. El presidente del Comité Cívico de Aiquile, Abdías Valencia, en declaraciones a la radio Pío XII de la Red Erbol, señala que la medida de presión es producto de un cabildo abierto que se realizó en horas de la tarde y parte de la noche del martes, cabildo durante el cual se ha decidido mantener el bloqueo en los tramos señalados hasta lograr una sentencia condenatoria contra Macías, dado que su defensa estaría impulsando una serie de maniobras para que no vaya a la cárcel."
"31",182,289,0,0,1,1,0,0,0,0,"","",0,0,0,"La Confederacion Sindical Unica de Trabajadores Campesinos de Bolivia (CSUTCB)","La Confederación Sindical Única de Trabajadores Campesinos de Bolivia (CSUTCB) demanda la aprobación de una nueva ley de tierras y, para ello, presenta un anteproyecto en el que plantea la reversión de propiedades por daño causado al medio ambiente. La propuesta de norma, titulada Anteproyecto de Ley de Tierras Comunitarias, fue terminada de elaborar el 28 de diciembre del 2009. En el documento ﬁguran los nombres de Víctor Camacho Gonzálesactual viceministro de Tierrasy Adolfo Arias Sánchez, además de la ﬁrma de la CSUTCB. La propuesta contiene 10 títulos y 153 artículos. Por su parte, si bien Camacho admite que participó en la redacción del documento, señala que lo hizo en calidad de asesor, que la autoría es de la CSUTCB y que la propuesta aún está siendo evaluada por los campesinos. Asimismo, reitera que en su despacho no hay algún proyecto para reformular la ley de tierras vigente, la cual fuera modiﬁcada en 2006 por el actual gobierno. Finalmente, Camacho destaca que entre las propuestas del documento se reconocen tres propiedades de la tierra: las TCO, la propiedad productiva, sea individual o de pequeñas o grandes empresas y las Tierras Comunitarias Campesinas. Asimismo, se prevén dos tipos de saneamiento: uno de las TCO y campesinas y otro de áreas privadas."
"26",184,291,0,0,1,1,0,0,0,0,"Nuestra Se_ora de La Paz, La Paz","",0,0,0,"Aspirantes de las Escuelas de Maestros","En La Paz, los aspirantes a las normales anuncian medidas de presión más radicales si el Ministerio de Educación no autoriza su incorporación a las escuelas de maestros, pese a haber aprobado el examen de admisión. Por su parte, el viceministro de Educación Superior, Diego Pari, en conferencia de prensa, señala que se ampliaron los cupos por asignatura en las normales y conﬁrma que no se pueden masiﬁcar ulteriormente los cupos porque no hay las condiciones necesarias."
"32",186,293,0,0,1,0,0,0,0,1,"Cochabamba, Cochabamba","",0,0,0,"","La cuarta suspensión del juicio oral al ex alcalde de Aiquile, Rubén Macías, del MAS, quien es acusado de actos de corrupción, provoca que cívicos de esa localidad instalen una huelga de hambre en Cochabamba y que, en Aiquile, se refuerce el bloqueo indeﬁnido de las rutas a Sucre y Santa Cruz. El bloqueo se consolida cerca de las 11 a.m., luego de conocerse que el Tribunal ha postergado a las 14:30 el inicio del nuevo juicio oral a Macías debido a la inasistencia de tres testigos y de los peritos."
"30",192,297,0,0,1,0,0,0,1,0,"Aiquile, Cochabamba","",0,0,0,"","La carretera que une a Cochabamba con Sucre y poblaciones intermedias del Cono Sur continúa bloqueada por los pobladores de Aiquile, que han levantado barricadas con escombros en las afueras de ese municipio, exigiendo que el ex alcalde Rubén Macías sea juzgado y en protesta por la suspensión en cuatro ocasiones del juicio oral. Debido a esas medidas de presión, se agiliza la audiencia y se inicia el juicio. En consecuencia, los pobladores deciden una tregua para que pasen los más de 100 camiones y flotas paradas en el camino. Sin embargo, el Comité Cívico resuelve que se retome el bloqueo hasta la culminación del juicio, que puede durar hasta tres días, para evitar que vuelva a postergarse."
"13",198,301,0,0,0,0,0,0,0,0,"Departamento de Cochabamba","",0,0,0,"","En Cochabamba, tras largas negociaciones comunarios de Arrumani ﬁrman un acta con la alcaldía de Cercado para la expropiación de 141 hectáreas, en su jurisdicción, para que el municipio construya una planta de industrialización de basura que reemplace al botadero de K’ara K’ara, a cerrarse en junio próximo. Las obras de construcción del camino a la futura planta y de una celda de emergencia para depositar la basura, partes de una primera fase, comenzarán en cuanto el Concejo emita una ordenanza complementaria señalando el nuevo sitio elegido. Por su parte, los comunarios se comprometen a permitir que los técnicos del municipio realicen mediciones topográﬁcas y estudios medioambientales. Inicialmente, en diciembre de 2009, el Concejo Municipal había emitido una ordenanza para la expropiación de 136 hectáreas, por necesidad de utilidad pública, en la zona este de la comunidad, medida que había generado resistencia entre los comunarios porque ponía en riesgo de contaminación a la cuenca del río Toqorani y el proyecto de construcción de una presa para agua de riego. Para los comunarios de Arrumani, establecer un botadero municipal en esa zona infectaría las aguas que llenarían la futura represa, poniendo en riesgo su salud y la de sus cultivos y animales. Hace un par de semanas, una omisión legal en el procedimiento de expropiación ha permitido que los comunarios dejen en cero el trámite. Asimismo, un acuerdo ﬁrmado entre el municipio y los vecinos de la zona circundante al actual botadero de K’ara K’ara, en enero de este año, establece que el próximo 6 de julio debe dejar, indefectiblemente, de entrar basura a ese botadero. El único punto de desacuerdo ha sido la inclusión, en el acta, de un área de reforestación alrededor de la planta."
"9",204,307,0,0,0,0,0,0,0,0,"","",0,0,0,"","El Viceministerio de Tierras da a conocer su posición respecto al tema de las tierras comunitarias señalando que el gobierno respetará la propiedad colectiva de las TCO de indígenas de tierras bajas si éstos mantienen y deﬁenden su territorio. En ese contexto, representantes de esa instancia señalan que no basta con que los pueblos indígenas tengan el título, sino que también tienen que demostrar su capacidad de defensa y uso correcto de su territorio, citando como ejemplos las TCOs de Guarayos, que titularon hectáreas de manera colectiva, tierra que, según el gobierno, fue ﬁnalmente ocupada por extranjeros, rusos y menonitas. Asimismo, el Viceministerio informa que consolidará la propiedad colectiva de 17 millones de hectáreas, poniendo como condición, para que se respete la propiedad colectiva que actualmente tienen los pueblos indígenas, que éstos demuestren la capacidad de administrar la tierra."
"36",206,309,0,0,1,0,0,0,0,1,"","",0,0,0,"Aspirantes de las Escuelas de Maestros","Los postulantes a las escuelas de formación de maestros anuncian que masiﬁcarán la huelga de hambre que realiza este sector, debido a que el gobierno aún no autoriza su incorporación a las normales pese a haber aprobado el examen de admisión con 51 puntos. Paralelamente, decenas de madres de familia de los estudiantes se concentran en las puertas del Ministerio de Educación para que acepte el ingreso de sus hijos a las normales."
"37",212,313,0,0,1,1,0,0,0,0,"El Alto, La Paz","",0,0,0,"","Los vecinos de Villa Dolores de la ciudad de El Alto realizan una marcha para exigir a las autoridades municipales que frenen el accionar de los comerciantes que han invadido sus aceras y el acceso a sus propiedades, lo que provoca incomodidad y desorden sobre la avenida Tihuanacu (Distrito l). Aﬁrman que desde hace más de dos años han pedido a través de cartas y memoriales, al alcalde y al intendente, que se tomen acciones para regular los espacios sobre los que se asientan los comerciantes. Según los afectados, los comerciantes invaden los accesos a sus casas, por lo que los propietarios tienen que pedir permiso para entrar. Al respecto, el intendente Marcelo Ferruﬁno se limita a responder que no cuenta con la cantidad de efectivos suﬁciente para frenar los abusos."
